,code,date,Next1month,ndcg@1,ndcg@2,ndcg@3,ndcg@5
153974,270028,2018/3/11,-5.412566238,0.83000755,0.8601216,0.86294544,0.78452545
153975,519994,2018/3/11,-3.745456993,0.33487588,0.31724656,0.33289492,0.3329439
153976,165310,2018/3/11,-4.743390358,0.82895327,0.8710527,0.8470573,0.85041547
153977,210009,2018/3/11,-5.411499436,0.09772962,0.07231881,0.11724004,0.17965917
153978,589,2018/3/11,-3.928517945,0.47018674,0.5069224,0.48559707,0.44710052
153979,460005,2018/3/11,-0.859585857,0.60739887,0.5881596,0.60293186,0.6245801
153980,519150,2018/3/11,0,0.65145725,0.6736748,0.6721142,0.6159724
153981,660006,2018/3/11,-3.644567858,0.99207854,1.0466186,1.0486009,0.8326655
153982,260108,2018/3/11,-1.436019924,0.89299506,0.88689274,0.858945,0.8868467
153983,550,2018/3/11,-4.92336275,0.41314325,0.44912356,0.423541,0.35662085
153984,70011,2018/3/11,-1.199140239,0.7021288,0.711796,0.7345494,0.66574347
153985,166005,2018/3/11,-2.132435466,0.6234233,0.60297436,0.5795452,0.6909449
153986,377240,2018/3/11,-4.621715733,1.0422983,1.0751609,1.0804709,1.0200248
153987,1118,2018/3/11,-5.860349127,0.5170545,0.5182903,0.5249246,0.4710567
153988,1651,2018/3/11,-2.717770035,0.8561584,0.8961888,0.87499857,0.801551
153989,290002,2018/3/11,-2.624473485,0.29246238,0.2909556,0.26027253,0.28599966
153990,100026,2018/3/11,-2.800931601,0.9002539,0.91953063,0.9017793,0.886148
153991,780,2018/3/11,3.378921963,0.68665445,0.7317791,0.7409252,0.620047
153992,519005,2018/3/11,-1.682166701,0.9550347,1.0020779,1.0255519,0.8638898
153993,450004,2018/3/11,-1.460838296,0.8049965,0.80496085,0.82879037,0.7095823
153994,110009,2018/3/11,-1.181438494,0.74743795,0.76844937,0.75722253,0.7109544
153995,660015,2018/3/11,-2.369724122,0.7103285,0.7244632,0.6903889,0.7026011
153996,160603,2018/3/11,-1.797536244,0.58075243,0.5936363,0.55938923,0.53019613
153997,751,2018/3/11,-1.909959072,0.93712294,0.97009706,0.9494925,0.9017934
153998,2210,2018/3/11,0.186368477,0.5392916,0.56944615,0.5698828,0.5292494
153999,965,2018/3/11,-4.136279525,0.97752094,1.0614636,1.0793471,0.8850179
154000,260109,2018/3/11,-2.070335269,0.5868381,0.62014574,0.57390094,0.55280936
154001,793,2018/3/11,-3.118712274,0.4897476,0.56719506,0.5592006,0.4246645
154002,162006,2018/3/11,-4.772443536,0.74520874,0.77374965,0.75417817,0.68539876
154003,519093,2018/3/11,-0.622083981,0.4663465,0.47442457,0.48099548,0.41723013
154004,610001,2018/3/11,-1.861483712,0.8658838,0.90009016,0.8655332,0.76678365
154005,1236,2018/3/11,-2.752293578,0.7902133,0.8328308,0.84038997,0.7173612
154006,240010,2018/3/11,-4.971319312,0.50632215,0.5281806,0.5328213,0.44526786
154007,160916,2018/3/11,-1.884289961,0.9432748,0.9713013,0.948865,0.9170487
154008,540003,2018/3/11,-5.735594127,0.8508327,0.82847655,0.82491374,0.8345754
154009,360005,2018/3/11,-4.85850696,0.4817298,0.47517562,0.46609598,0.42644966
154010,1476,2018/3/11,-5.732484076,0.5847103,0.6509719,0.64311594,0.49594542
154011,100020,2018/3/11,-2.67259802,0.9934385,1.0311219,1.0171442,0.9463012
154012,532,2018/3/11,-1.546666667,0.80094576,0.81232184,0.8007577,0.7916798
154013,756,2018/3/11,-2.137305699,0.8481454,0.9048689,0.90097845,0.75437945
154014,530003,2018/3/11,-1.537032737,0.69470996,0.6930015,0.69234526,0.6130407
154015,1072,2018/3/11,-2.933563417,0.89526004,0.9433468,0.96928567,0.82056123
154016,570005,2018/3/11,-1.828507239,1.0566218,1.0370781,1.0055717,1.0172739
154017,379010,2018/3/11,-4.691229441,0.8906041,0.9191188,0.92877936,0.88215035
154018,1105,2018/3/11,-4.755784062,0.8046761,0.86107165,0.8497335,0.6844489
154019,161706,2018/3/11,-5.078644218,0.51837766,0.54912436,0.5009263,0.4824345
154020,519018,2018/3/11,-3.244307692,0.7909329,0.7971629,0.78457546,0.76169056
154021,1028,2018/3/11,-2.108036891,0.52058613,0.5098568,0.51987123,0.53780687
154022,1626,2018/3/11,-4.354243542,0.90457976,0.98764455,0.96655965,0.8025558
154023,213003,2018/3/11,-5.180790672,0.43577805,0.43993327,0.45676368,0.41109502
154024,1256,2018/3/11,-0.260416667,0.8834949,0.91897535,0.92612046,0.8140915
154025,418,2018/3/11,-1.872246696,0.8138181,0.8656445,0.86182415,0.80043244
154026,1985,2018/3/11,-0.553633218,0.78072476,0.80506676,0.81976604,0.77942955
154027,1319,2018/3/11,-5.912914399,0.61300385,0.6382688,0.6451292,0.54620606
154028,82,2018/3/11,-3.303824039,0.85785246,0.91866565,0.9023136,0.7926574
154029,450009,2018/3/11,-1.107670319,0.8448336,0.8657999,0.85366577,0.84337085
154030,90018,2018/3/11,-1.806858688,0.6713436,0.66632175,0.67168045,0.665373
154031,1245,2018/3/11,-6.14379085,0.17304178,0.18823099,0.18181121,0.17009543
154032,160910,2018/3/11,-4.352898287,0.794557,0.80890954,0.80201936,0.75146335
154033,233007,2018/3/11,1.132936354,0.6100154,0.62716806,0.6182696,0.555778
154034,160605,2018/3/11,-3.196992528,0.6282638,0.63914114,0.6110206,0.6027662
154035,1008,2018/3/11,-4.59670425,0.722896,0.8117881,0.7959066,0.62919503
154036,163803,2018/3/11,-4.409208917,0.50999737,0.51317155,0.47502258,0.48733574
154037,21,2018/3/11,-2.147525677,0.6145686,0.6277842,0.63102555,0.5573486
154038,1040,2018/3/11,-2.051739518,0.67734855,0.727001,0.7201966,0.5856863
154039,360007,2018/3/11,-4.66277157,0.6091154,0.6293159,0.6138788,0.592624
154040,1881,2018/3/11,-2.911247755,0.8215875,0.8488771,0.8362095,0.72448057
154041,1616,2018/3/11,-5.68627451,0.78434277,0.8693197,0.8729572,0.74431884
154042,519115,2018/3/11,-0.062617408,0.51063037,0.5413172,0.53816,0.47119698
154043,978,2018/3/11,-2.418300654,0.6668433,0.71318233,0.7003698,0.7266013
154044,481010,2018/3/11,-4.64037123,0.37811497,0.38582107,0.4020381,0.37131804
154045,308,2018/3/11,-2.381913605,0.6031245,0.6286088,0.59042364,0.6297471
154046,711,2018/3/11,3.982016699,0.9321131,0.98457634,0.9931249,0.87789094
154047,288002,2018/3/11,-2.913008433,0.7855531,0.8015144,0.7924807,0.7071479
154048,240004,2018/3/11,-3.506429204,0.41010332,0.43162775,0.39895433,0.36122066
154049,1882,2018/3/11,-2.136278651,0.8062248,0.82760286,0.80822337,0.7944118
154050,240009,2018/3/11,-1.954056412,0.48900396,0.4930326,0.48903903,0.42614877
154051,110005,2018/3/11,-3.991110708,0.81692785,0.8475785,0.8169849,0.75902754
154052,2168,2018/3/11,-2.534246575,0.9075218,1.009123,1.0111847,0.79180855
154053,610006,2018/3/11,-1.480191554,0.36853546,0.4022795,0.40293095,0.34432954
154054,688,2018/3/11,-2.650483032,0.9602122,1.004033,0.9987301,0.9132135
154055,160610,2018/3/11,-7.630313884,0.6352749,0.67815953,0.65575516,0.5649551
154056,1050,2018/3/11,-2.044293015,0.59484315,0.6038595,0.61768967,0.62138474
154057,510081,2018/3/11,-3.59755135,0.6868897,0.68072355,0.64249,0.65037507
154058,1542,2018/3/11,-5.151983514,0.88319963,0.9676736,0.9222233,0.7988336
154059,594,2018/3/11,2.340936375,0.5831902,0.63876176,0.6155659,0.55495954
154060,740001,2018/3/11,-3.351457349,0.5944102,0.6192882,0.5909693,0.55457234
154061,690005,2018/3/11,-4.379157428,0.62195545,0.64422363,0.61763376,0.64036125
154062,1188,2018/3/11,-2.941176471,0.7053868,0.74695605,0.73322034,0.60257536
154063,960000,2018/3/11,-2.296845472,1.008067,1.0715233,1.0539242,0.94268376
154064,40016,2018/3/11,1.644659555,0.473542,0.45913973,0.45199952,0.5697218
154065,577,2018/3/11,-3.186596583,0.89826906,0.917823,0.9003428,0.9543779
154066,400007,2018/3/11,-2.150460299,0.70381784,0.7451905,0.7270052,0.5963804
154067,1163,2018/3/11,-4.749568221,0.7946964,0.8415022,0.8267733,0.6745568
154068,320015,2018/3/11,-3.3991103,0.9027407,0.8658412,0.84168065,0.753154
154069,519035,2018/3/11,-5.660640505,0.82368296,0.852585,0.8518476,0.77099496
154070,519698,2018/3/11,3.354088346,0.6813094,0.7083135,0.7629058,0.6810122
154071,1193,2018/3/11,-3.612903226,0.37726897,0.41196328,0.39597404,0.33673805
154072,40011,2018/3/11,0.805534496,0.87134516,0.8770106,0.8408858,0.8090845
154073,257030,2018/3/11,-3.97063467,0.714998,0.71112055,0.68594027,0.7458496
154074,310328,2018/3/11,-4.308701841,0.58569413,0.5913261,0.5760307,0.51912105
154075,360012,2018/3/11,2.392867414,0.30251783,0.25327933,0.2437223,0.40207878
154076,17,2018/3/11,-3.502410647,0.58011425,0.5940424,0.56539154,0.52777797
154077,121005,2018/3/11,0.701238948,0.71262,0.7150376,0.7147275,0.6703455
154078,1719,2018/3/11,-3.059273423,0.42980206,0.4573128,0.43030408,0.41879398
154079,202001,2018/3/11,-4.115966761,0.74376774,0.7546603,0.7236206,0.70278734
154080,160613,2018/3/11,-1.677374544,0.57651806,0.5829161,0.5354611,0.5958113
154081,710001,2018/3/11,0.672387862,0.8899901,0.9526809,0.967486,0.89340115
154082,220,2018/3/11,9.362880886,0.73030657,0.74205655,0.7644213,0.67037785
154083,257040,2018/3/11,-4.834901739,0.8759994,0.9058883,0.91578877,0.78358924
154084,828,2018/3/11,-2.027445772,0.6626733,0.7341841,0.74316,0.57163763
154085,270008,2018/3/11,-5.360032362,0.49703804,0.5443666,0.52242434,0.43001303
154086,630010,2018/3/11,-2.475491293,0.4307806,0.37334126,0.3893837,0.4639801
154087,519694,2018/3/11,-3.583630704,0.982304,0.9906946,1.0037045,0.9211758
154088,161610,2018/3/11,-2.889536767,0.67019314,0.67609876,0.6955379,0.5968687
154089,320012,2018/3/11,1.640524556,0.7824247,0.8113216,0.8059188,0.6803012
154090,1166,2018/3/11,-2.541296061,0.61339647,0.65753657,0.6587654,0.551602
154091,202002,2018/3/11,-4.082254895,0.7109581,0.73273724,0.70341104,0.6572778
154092,1403,2018/3/11,-1.165254237,0.35218358,0.37662998,0.35783538,0.30758414
154093,57,2018/3/11,-4.589528119,0.43272194,0.45468172,0.42580608,0.40947098
154094,50004,2018/3/11,-2.504695175,0.67695534,0.69664425,0.67846125,0.61313367
154095,162204,2018/3/11,-3.229521245,0.67258596,0.7028136,0.6858908,0.60402596
154096,1643,2018/3/11,-1.192961527,0.54600984,0.5803755,0.58655816,0.50038964
154097,1718,2018/3/11,-4.6989721,0.89402497,0.917673,0.90171283,0.83481663
154098,127,2018/3/11,-1.711115852,0.65622157,0.6774524,0.6596109,0.62762994
154099,519674,2018/3/11,-3.753250179,0.62475574,0.64735216,0.63463926,0.6026622
154100,1410,2018/3/11,-1.35483871,1.0572734,1.1536884,1.1569356,0.9945413
154101,163409,2018/3/11,-2.363367799,0.7537582,0.7619266,0.7695271,0.7074147
154102,630011,2018/3/11,6.346847803,0.37917823,0.473653,0.513459,0.34816667
154103,450002,2018/3/11,-4.281807904,0.9828094,0.9864149,0.96644086,0.9440239
154104,172,2018/3/11,-3.933191664,0.4803154,0.48623067,0.4474093,0.5952751
154105,1195,2018/3/11,-2.861685215,0.6268927,0.6537076,0.6362146,0.53627515
154106,50009,2018/3/11,-0.14459225,0.50582725,0.4935264,0.54435164,0.54768634
154107,580003,2018/3/11,-2.525064983,0.46737653,0.52301943,0.5181962,0.4081164
154108,83,2018/3/11,-4.763271162,0.85988855,0.8684441,0.84106296,0.8547528
154109,1070,2018/3/11,-2.351097179,0.66676986,0.72260225,0.70007265,0.56894743
154110,112002,2018/3/11,-2.342597332,0.71191055,0.7186455,0.71114796,0.6473926
154111,400003,2018/3/11,-2.234720212,0.47800776,0.49690405,0.4732059,0.41559303
154112,161616,2018/3/11,7.963618691,0.47268674,0.5269284,0.5525137,0.42984927
154113,217009,2018/3/11,0.273058252,0.55463773,0.5795849,0.5762913,0.48028198
154114,1766,2018/3/11,6.451612903,0.7988026,0.8265893,0.8461271,0.7484979
154115,202005,2018/3/11,-4.8179256,0.6963337,0.6728442,0.63968676,0.7066018
154116,519704,2018/3/11,-2.968195641,0.9331144,0.9935217,0.96977377,0.9019658
154117,320022,2018/3/11,-1.958128774,0.73358804,0.7833865,0.7947804,0.65312135
154118,160505,2018/3/11,-4.946653066,0.80136603,0.7671401,0.743663,0.854375
154119,50008,2018/3/11,2.998563562,0.77929884,0.81529665,0.833732,0.6884376
154120,867,2018/3/11,-2.470609846,0.78089255,0.84553456,0.8309993,0.69711
154121,612,2018/3/11,-0.974377481,0.7818894,0.8119773,0.816777,0.7475367
154122,1677,2018/3/11,-4.020848846,0.7322507,0.7773589,0.7494423,0.6767802
154123,540007,2018/3/11,-2.993073879,0.74246573,0.8118239,0.8018446,0.65141296
154124,162209,2018/3/11,-2.399372127,0.7560455,0.77654797,0.7958971,0.64862895
154125,470008,2018/3/11,-2.875497094,0.69691825,0.71743846,0.7265505,0.672978
154126,940,2018/3/11,-3.744493392,0.7074505,0.7496111,0.7247228,0.616606
154127,519001,2018/3/11,-5.604412308,0.81642234,0.82644725,0.81303847,0.7703532
154128,121003,2018/3/11,1.026045777,0.76841044,0.8466705,0.89762664,0.67322594
154129,1054,2018/3/11,-1.150442478,0.7890002,0.8277623,0.83618855,0.690189
154130,519702,2018/3/11,-4.195274397,0.8602078,0.8790236,0.85249823,0.81115663
154131,803,2018/3/11,-2.723463687,0.50199676,0.5589142,0.53950775,0.48298004
154132,163411,2018/3/11,-3.957662218,1.0525024,1.0080501,1.0037624,0.8922181
154133,202003,2018/3/11,-3.662202229,0.8600625,0.8745267,0.8576494,0.84668577
154134,1541,2018/3/11,-3.6,0.6596221,0.7015632,0.684721,0.5613889
154135,354,2018/3/11,-3.406376571,0.3867116,0.41409975,0.3927976,0.35350257
154136,217013,2018/3/11,-4.480398258,0.45402482,0.48304874,0.43861023,0.4390316
154137,200006,2018/3/11,-1.469020653,0.59755445,0.5796076,0.57436347,0.58009917
154138,290004,2018/3/11,-4.669176198,0.28569555,0.29512137,0.30955178,0.24426249
154139,161611,2018/3/11,0.567604202,0.7516362,0.72125286,0.74366224,0.7143677
154140,513,2018/3/11,-5.530726257,0.8722739,0.93538874,0.9411775,0.796744
154141,540010,2018/3/11,-5.323950497,1.0062662,1.1093961,1.1382399,0.88990843
154142,121008,2018/3/11,-2.007490131,0.5340759,0.5574764,0.5470512,0.47192422
154143,290008,2018/3/11,-0.74828263,0.5407748,0.55673504,0.56439596,0.5290096
154144,40020,2018/3/11,-0.483199111,0.80662066,0.8443589,0.8280536,0.7031126
154145,320007,2018/3/11,-3.887240356,0.25678554,0.2679341,0.25659207,0.24449277
154146,165512,2018/3/11,-3.912210154,0.7514254,0.76314336,0.73225504,0.7478308
154147,460002,2018/3/11,-1.813442768,0.70046604,0.7287665,0.7129459,0.6098601
154148,39,2018/3/11,-5.026975243,0.6148293,0.6204752,0.6120106,0.56142
154149,257070,2018/3/11,-3.008399084,0.7935819,0.8524317,0.88866067,0.7516428
154150,163415,2018/3/11,-0.751371551,0.7448071,0.7657724,0.78420347,0.7054708
154151,31,2018/3/11,-4.372842348,0.53210664,0.5271959,0.542243,0.47803944
154152,260112,2018/3/11,-3.891783567,0.8551941,0.83028215,0.7867085,0.8002394
154153,410009,2018/3/11,-4.000730727,0.45280832,0.4784825,0.46422854,0.46353957
154154,519056,2018/3/11,-1.850362027,0.6464416,0.6553734,0.65586823,0.58544344
154155,1404,2018/3/11,-3.325415677,0.35004777,0.35811868,0.35385558,0.36094454
154156,470028,2018/3/11,-1.782985227,0.83740205,0.8835547,0.91219556,0.83681494
154157,320005,2018/3/11,2.000172801,0.6430156,0.64546025,0.6524053,0.5860884
154158,1171,2018/3/11,2.132701422,0.9790174,1.0200247,1.0416946,0.8628726
154159,217010,2018/3/11,0.593569662,0.5179757,0.55007076,0.54552525,0.43843368
154160,1088,2018/3/11,-3.387533875,0.43536764,0.42959484,0.42325434,0.42019066
154161,1577,2018/3/11,-6.885508407,0.8463066,0.9246842,0.90089685,0.71676916
154162,40035,2018/3/11,-3.625755366,0.7349508,0.75534034,0.7421671,0.6944228
154163,1714,2018/3/11,-2.84789644,0.86910176,0.8934895,0.89342314,0.8235265
154164,519688,2018/3/11,-2.609508659,1.147075,1.1771853,1.152531,1.0752873
154165,590001,2018/3/11,-6.564327485,0.6233118,0.61443937,0.63399374,0.6095333
154166,601,2018/3/11,-3.00487493,0.9015613,0.9502151,0.95020974,0.8810485
154167,630002,2018/3/11,4.639373224,0.72454894,0.72695154,0.7516029,0.6505649
154168,163503,2018/3/11,-2.83100179,0.44914833,0.45910633,0.46209747,0.40883476
154169,360016,2018/3/11,-7.230421614,0.57022595,0.60094464,0.5920936,0.54493475
154170,160127,2018/3/11,-7.271805669,0.83577317,0.90230036,0.867964,0.8236747
154171,420003,2018/3/11,0.644674835,0.82881945,0.86609834,0.86151457,0.7549693
154172,40025,2018/3/11,-1.835001134,0.9447121,0.95164675,0.9347672,0.93772745
154173,1409,2018/3/11,-5.316455696,0.11407438,0.09841735,0.11586227,0.13417983
154174,1705,2018/3/11,-0.383846461,0.7321605,0.78509,0.77592033,0.66729236
154175,160106,2018/3/11,-1.580787793,0.737586,0.76545686,0.7588237,0.64122903
154176,200012,2018/3/11,-3.718459495,0.9214241,0.98135597,0.9562843,0.8810196
154177,162208,2018/3/11,-2.996512679,0.7682583,0.8182274,0.80666554,0.71294194
154178,540009,2018/3/11,-3.541813071,0.9762571,1.0200235,1.0024848,0.9225349
154179,1167,2018/3/11,-2.077151335,0.34997654,0.37544775,0.34564915,0.35114962
154180,290006,2018/3/11,2.690389706,0.3193276,0.3435848,0.354072,0.27828658
154181,200010,2018/3/11,-5.31342997,0.27532396,0.31833258,0.2929514,0.256495
154182,200015,2018/3/11,-3.228059672,0.6388121,0.68293244,0.6762725,0.57988846
154183,1726,2018/3/11,-6.042553191,0.83378357,0.87854487,0.8902217,0.73492265
154184,470009,2018/3/11,-4.721920618,0.8638484,0.86854,0.8806557,0.7837563
154185,519679,2018/3/11,-5.30190381,0.47583085,0.49288836,0.47566855,0.4490461
154186,985,2018/3/11,-3.069838833,0.70411944,0.77153116,0.77730316,0.67025274
154187,161606,2018/3/11,-1.567778036,0.5224607,0.5180992,0.52719635,0.46688104
154188,217012,2018/3/11,-4.672214101,0.61018986,0.63560796,0.58859545,0.5756579
154189,1692,2018/3/11,2.876147648,0.6075052,0.61354035,0.62191534,0.58897275
154190,20010,2018/3/11,-3.500490899,0.54582226,0.5586597,0.5290818,0.5080562
154191,519068,2018/3/11,-5.177477165,0.74356335,0.73146933,0.7108101,0.77056295
154192,260101,2018/3/11,-2.152811058,1.0252423,0.9602626,0.95650184,1.0732207
154193,630006,2018/3/11,-0.083451021,0.673202,0.7037487,0.68335825,0.6491103
154194,1178,2018/3/11,-0.596574958,0.8710565,0.91238844,0.90275735,0.8015215
154195,1,2018/3/11,-2.183052298,0.756726,0.7397826,0.74195194,0.63335013
154196,320011,2018/3/11,-2.031921232,0.5501065,0.50169253,0.4688588,0.59577876
154197,590002,2018/3/11,-5,0.40489754,0.36818123,0.40017802,0.43696654
154198,370027,2018/3/11,-6.292682927,0.83360857,0.8830691,0.87340665,0.78981316
154199,1048,2018/3/11,-7.266435986,0.9765419,1.0316983,1.0195223,0.867428
154200,470098,2018/3/11,-3.279911872,0.650607,0.6716416,0.6698822,0.65838665
154201,1186,2018/3/11,-1.572617946,1.1764065,1.2403489,1.2433832,1.0437875
154202,690003,2018/3/11,-1.22044241,0.8462287,0.8389082,0.84777063,0.79352885
154203,90004,2018/3/11,-3.532699007,0.97502553,0.9970288,0.97119164,0.90795904
154204,519678,2018/3/11,-3.917674671,0.56435287,0.5795148,0.5654673,0.46820587
154205,580008,2018/3/11,-3.535911602,0.75259465,0.8181571,0.84268045,0.75727016
154206,831,2018/3/11,4.185447521,0.9546838,1.0148442,1.0296975,0.8613226
154207,163412,2018/3/11,-3.720521773,0.640617,0.6008183,0.5887517,0.6600135
154208,165516,2018/3/11,-5.308743373,0.69255364,0.7007686,0.6795522,0.7011941
154209,519692,2018/3/11,-4.912355377,0.6499295,0.67003286,0.6761186,0.5909039
154210,270005,2018/3/11,-4.602579832,0.63403666,0.640497,0.6527415,0.5657152
154211,160105,2018/3/11,-1.051710531,0.774886,0.7735018,0.7646867,0.724169
154212,200008,2018/3/11,-4.351633547,0.70637083,0.72563225,0.7087759,0.68975836
154213,866,2018/3/11,-3.4372502,0.4941178,0.53875816,0.5431936,0.4730193
154214,90003,2018/3/11,-2.986601937,0.96448696,0.9815511,0.9757357,0.903232
154215,955,2018/3/11,-4.409317804,0.47772348,0.51148784,0.51282436,0.45650443
154216,161609,2018/3/11,-3.631073379,0.8406391,0.875327,0.882382,0.7463176
154217,1717,2018/3/11,4.641909814,1.095816,1.1488045,1.147688,1.0198915
154218,540008,2018/3/11,-0.420623287,0.40577254,0.48651046,0.50055957,0.3435969
154219,160805,2018/3/11,-3.399452348,0.4572221,0.46216005,0.45454654,0.35549226
154220,1559,2018/3/11,4.370179949,0.6818956,0.69946694,0.6912039,0.6869434
154221,420005,2018/3/11,-0.941852972,0.54393286,0.5418405,0.5285409,0.5648659
154222,1736,2018/3/11,-2.408111534,0.9952865,1.0379528,1.0251032,0.9268927
154223,854,2018/3/11,-3.516732842,0.6754429,0.7093136,0.6932757,0.68491817
154224,1557,2018/3/11,-2.729723658,0.45433366,0.37815592,0.4088013,0.58108956
154225,257050,2018/3/11,-3.967186659,0.72978926,0.72307956,0.72957927,0.6697317
154226,410003,2018/3/11,-0.827522795,0.5199932,0.52460706,0.5507805,0.48694852
154227,370024,2018/3/11,-4.108249103,0.7377626,0.77612966,0.7676482,0.7149561
154228,519039,2018/3/11,-4.503636405,0.46944052,0.45423853,0.43206567,0.38476357
154229,590005,2018/3/11,-5.484731693,0.39344245,0.4444348,0.42513523,0.3383311
154230,90007,2018/3/11,-2.472430844,0.8008811,0.8018772,0.7609179,0.832473
154231,1496,2018/3/11,-2.75862069,0.08846878,0.096112736,0.08806431,0.09952937
154232,1421,2018/3/11,-3.082191781,0.38539523,0.40044457,0.4158933,0.40185052
154233,660001,2018/3/11,-2.070806482,0.65999997,0.68320996,0.64350504,0.6260724
154234,340006,2018/3/11,-3.325190222,0.6880362,0.70915866,0.71813416,0.5828437
154235,519712,2018/3/11,4.02239418,1.034926,1.0639775,1.0594611,0.9580897
154236,519714,2018/3/11,-1.092797634,0.9977578,1.0086815,0.99598104,0.96838206
154237,729,2018/3/11,-0.980392157,0.7334972,0.7463431,0.753198,0.7059944
154238,519965,2018/3/11,-3.78250591,0.57949835,0.6000652,0.60479087,0.5540316
154239,1416,2018/3/11,-5.170387779,0.602777,0.63531214,0.64729273,0.5795274
154240,519069,2018/3/11,-2.33582369,0.67087424,0.65708697,0.6265084,0.74162567
154241,630001,2018/3/11,-2.003447794,0.5814753,0.62765604,0.608115,0.47762865
154242,628,2018/3/11,-3.927492447,1.0567632,1.1220286,1.0860293,1.0059994
154243,399011,2018/3/11,6.163978722,0.99042773,0.99643844,0.98771673,0.9275518
154244,90009,2018/3/11,-4.345273048,0.9680425,1.022453,1.0074565,0.8880719
154245,50018,2018/3/11,3.162055336,0.88127404,0.9048889,0.864613,0.8074318
154246,519727,2018/3/11,-3.816898513,0.5102822,0.5656064,0.5563273,0.43421307
154247,20009,2018/3/11,-4.637851843,0.6572951,0.6834674,0.63789815,0.62810546
154248,540006,2018/3/11,-2.299525007,0.8167771,0.83441234,0.8108874,0.82530004
154249,160512,2018/3/11,-6.667280173,0.3934603,0.44184163,0.42498216,0.38822907
154250,610007,2018/3/11,-2.515096117,0.44242895,0.47698423,0.46363246,0.40075243
154251,968006,2018/3/11,-7.030311123,0.81096494,0.8527683,0.8158896,0.74400526
154252,519026,2018/3/11,-4.150197628,0.6494743,0.70520365,0.7113615,0.58322525
154253,398061,2018/3/11,-7.425300797,0.7105262,0.74643,0.716869,0.6974343
154254,519673,2018/3/11,-3.049203049,0.69030094,0.7346933,0.74230367,0.6181265
154255,163302,2018/3/11,-2.462918476,0.749328,0.7826921,0.7417215,0.7023502
154256,1811,2018/3/11,0.573131591,0.63442373,0.601941,0.61453646,0.7050867
154257,217001,2018/3/11,-2.919180824,0.63813066,0.6306388,0.5897947,0.5920857
154258,202007,2018/3/11,-3.977457142,0.8894292,0.90881157,0.8950371,0.84314513
154259,1208,2018/3/11,-2.493551161,1.0835407,1.1396602,1.1404645,0.9388645
154260,180031,2018/3/11,-3.419803206,0.7633045,0.7804901,0.7627144,0.8256599
154261,519736,2018/3/11,-2.460524299,1.0431875,1.0513821,1.0276499,1.0717041
154262,519097,2018/3/11,4.109589041,0.60816425,0.6506737,0.66210544,0.5875611
154263,519110,2018/3/11,1.721539532,0.82075447,0.9040595,0.94177496,0.72827685
154264,375010,2018/3/11,-5.809135144,0.8895176,0.9428865,0.9361522,0.8020825
154265,117,2018/3/11,-5.768025078,0.48114094,0.5276309,0.5095357,0.43303996
154266,481001,2018/3/11,-5.521529821,0.66688776,0.70514613,0.6667046,0.6287169
154267,20003,2018/3/11,-3.949770316,0.8718161,0.8661292,0.83895725,0.8170357
154268,519033,2018/3/11,-4.172024575,0.6906523,0.7568133,0.76265675,0.6179383
154269,592,2018/3/11,-5.27256479,0.59386843,0.6410034,0.60320175,0.5774601
154270,202009,2018/3/11,-4.288258666,0.51183546,0.5158066,0.5136412,0.47580805
154271,590008,2018/3/11,2.257636122,0.5213892,0.55876213,0.64164317,0.5393072
154272,586,2018/3/11,3.19218241,0.64628285,0.6993464,0.74074244,0.6509271
154273,163801,2018/3/11,-0.066569838,0.8778723,0.89408857,0.8690457,0.7746853
154274,50014,2018/3/11,4.559161078,0.80700004,0.8325342,0.84910685,0.78807765
154275,991,2018/3/11,1.248049922,1.0866519,1.1763613,1.1781834,1.0127676
154276,50010,2018/3/11,-3.811540498,0.46420848,0.48513117,0.46041164,0.4084515
154277,1044,2018/3/11,-1.950235373,1.1537454,1.224888,1.2210675,0.99401605
154278,320003,2018/3/11,-2.585870595,0.67667794,0.6479162,0.6594138,0.65981215
154279,251,2018/3/11,-3.441967193,0.5783805,0.5923292,0.56751925,0.57760996
154280,524,2018/3/11,-0.726744186,0.5318544,0.516205,0.52902865,0.56758195
154281,163406,2018/3/11,-3.863787008,0.6267139,0.5928063,0.57953393,0.67889446
154282,398041,2018/3/11,0.543084721,0.89930516,0.9988928,1.0376691,0.7933943
154283,800,2018/3/11,6.860158311,0.2792482,0.3675229,0.42080808,0.2798974
154284,260115,2018/3/11,3.136571553,0.7965526,0.8365045,0.82349604,0.7561556
154285,471,2018/3/11,-1.946716171,0.41990364,0.5103004,0.49636075,0.38304907
154286,1528,2018/3/11,-3.559657218,0.9787989,1.0292599,0.9998792,0.9193378
154287,1047,2018/3/11,-4.952830189,0.8723102,0.9426553,0.9280066,0.74924535
154288,270021,2018/3/11,-2.814070352,0.6394546,0.66121316,0.6482244,0.58862984
154289,519672,2018/3/11,-3.785211268,0.7057685,0.7510443,0.73290724,0.65861094
154290,110029,2018/3/11,-1.872000402,0.678218,0.6984541,0.7603651,0.680646
154291,519975,2018/3/11,-5.88052029,0.4402161,0.45893288,0.4611378,0.4705246
154292,260104,2018/3/11,-2.035905978,0.60754937,0.64799064,0.611729,0.5225212
154293,162212,2018/3/11,-3.8764109,0.5298195,0.5329868,0.54111177,0.45786345
154294,580002,2018/3/11,-3.078562216,0.5219306,0.54685307,0.5907618,0.48551336
